Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,North_America
MLM-000606,Anisoptera,Corduliidae,Somatochlora linearis,367.067,449.085,44.365,43.498,44.831,44.154,10.372,12.552,10.837,14.034,0.510859301,0.279002876,0.005130965,-0.113764439,TRUE
MLM-000609,Anisoptera,Corduliidae,Somatochlora linearis,322.097,425.852,43.371,42.651,43.625,43.413,9.504,12.002,9.821,13.462,0.524502669,0.327157484,0.033790721,-0.098957064,TRUE
MLM-000608,Anisoptera,Corduliidae,Somatochlora linearis,343.89,432.039,44.133,42.905,44.365,43.54,10.139,12.192,10.52,12.869,0.630248092,0.272241128,0.021775751,-0.10607553,TRUE
MLM-000603,Anisoptera,Corduliidae,Somatochlora linearis,369.081,485.853,46.101,45.974,46.186,46.27,9.991,12.848,10.478,14.584,0.59624198,0.239249771,0.020714829,-0.121743594,TRUE
MLM-000605,Anisoptera,Corduliidae,Somatochlora linearis,310.951,409.436,42.418,42.122,42.482,42.609,9.356,11.875,9.864,12.658,0.558046836,0.277198212,0.027081947,-0.114499461,TRUE
MLM-000625,Anisoptera,Corduliidae,Somatochlora minor,184.284,217.075,31.411,29.909,31.708,30.586,7.832,8.7,8.276,9.483,0.504005341,0.190311419,0.043929237,-0.059341218,TRUE
WRK-WS-00074,Anisoptera,Corduliidae,Somatochlora minor,172.319,209.832,30.247,28.85,30.268,29.136,6.996,8.763,7.514,9.906,0.509090909,0.221939702,0.006864375,-0.145796088,TRUE
WRK-WS-00075,Anisoptera,Corduliidae,Somatochlora minor,148.253,194.372,27.548,27.284,27.686,27.347,6.689,8.562,7.091,9.589,0.571100917,0.259287926,0.026800702,-0.148753642,TRUE
MLM-000628,Anisoptera,Corduliidae,Somatochlora provocans,227.974,289.873,34.354,33.846,34.396,34.862,8.34,10.224,8.636,10.901,0.541538462,0.289010322,0.016342151,-0.106838813,TRUE
MLM-000627,Anisoptera,Corduliidae,Somatochlora provocans,228.491,286.045,35.899,34.692,35.899,35.666,8.424,9.779,8.89,11.176,0.489976415,0.254005935,0.031817429,-0.099765929,TRUE
MLM-000626,Anisoptera,Corduliidae,Somatochlora provocans,210.117,253.786,34.713,33.316,34.777,33.719,7.747,9.483,8.086,9.779,0.416311625,0.18957941,0.010594075,-0.120040874,TRUE
WRK-WS-02579,Anisoptera,Corduliidae,Somatochlora sahlbergi,221.208,267.405,34.523,33.105,35.073,34.121,7.916,10.054,8.848,11.07,0.605914303,0.21898263,0.020991085,-0.091479306,TRUE
WRK-WS-02580,Anisoptera,Corduliidae,Somatochlora sahlbergi,223.385,281.723,33.824,32.808,33.994,33.655,8.319,10.668,8.784,11.282,0.587173101,0.138993711,0.019261966,-0.142897469,TRUE
MLM-000618,Anisoptera,Corduliidae,Somatochlora semicircularis,215.038,265.433,33.549,32.703,33.676,33.316,8.34,9.779,8.805,11.113,0.605908234,0.355781449,0.017342145,-0.090442089,TRUE
MLM-000619,Anisoptera,Corduliidae,Somatochlora semicircularis,189.11,240.76,30.48,29.951,31.348,30.459,7.938,9.631,8.467,10.626,0.569209993,0.159138291,0.0540806,-0.142466977,TRUE
RUN-012525,Anisoptera,Corduliidae,Somatochlora tenebrosa,270.983,335.771,38.989,37.465,39.603,39.349,8.551,11.091,8.848,11.748,0.682522715,0.300161377,0.037847156,-0.016696412,TRUE
MLM-000635,Anisoptera,Corduliidae,Somatochlora tenebrosa,281.541,358.467,39.158,37.486,40.005,39.18,9.229,11.494,9.652,13.081,0.590476191,0.330632091,0.050610996,-0.069279541,TRUE
MLM-000633,Anisoptera,Corduliidae,Somatochlora tenebrosa,275.443,337.31,38.269,36.364,38.333,37.486,9.673,11.388,10.266,12.7,0.536167863,0.40203275,0.022238643,-0.09810299,TRUE
WRK-WS-00076,Anisoptera,Corduliidae,Somatochlora tenebrosa,280.448,364.43,38.185,38.005,38.375,38.037,9.239,11.843,9.684,12.668,0.600110314,0.310239288,0.023917011,-0.125635204,TRUE
MLM-000630,Anisoptera,Corduliidae,Somatochlora tenebrosa,273.384,333.353,39.772,38.481,39.772,39.561,8.784,10.329,9.144,11.155,0.621607238,0.332263242,0.02144764,-0.0782307,TRUE
MLM-000629,Anisoptera,Corduliidae,Somatochlora tenebrosa,252.058,313.382,37.677,36.851,37.677,37.253,8.234,10.456,8.678,11.113,0.449438202,0.288068182,0.002614573,-0.121984271,TRUE
MLM-000641,Anisoptera,Corduliidae,Somatochlora williamsoni,297.474,365.141,39.878,38.545,40.259,39.645,9.758,11.705,10.351,12.827,0.611461619,0.312333155,0.028150431,-0.081801761,TRUE
38224,Anisoptera,Gomphidae,Aphylla angustifolia,314.655,369.33,40.682,39.539,41.275,39.624,9.208,11.324,9.843,11.705,0.57025641,0.325320513,0.019889039,-0.084682638,TRUE
38143,Anisoptera,Gomphidae,Aphylla angustifolia,315.18,370.771,40.979,38.439,40.979,38.841,9.462,11.599,10.054,12.34,0.62964876,0.286648501,0.024540738,-0.078882547,TRUE
37946,Anisoptera,Gomphidae,Aphylla angustifolia,328.989,389.744,43.053,41.317,43.095,41.423,9.292,11.367,10.097,12.256,0.598231827,0.304036791,0.0249592,-0.080682559,TRUE
40631,Anisoptera,Gomphidae,Aphylla angustifolia,294.53,350.597,40.196,38.777,40.725,39.285,8.975,10.859,9.483,11.79,0.598752599,0.356681035,0.033608893,-0.065881545,TRUE
40178,Anisoptera,Gomphidae,Aphylla angustifolia,280.808,335.437,40.259,38.206,40.386,38.46,8.551,10.732,9.102,11.218,0.455974843,0.302696753,0.043058524,-0.07629316,TRUE
29034,Anisoptera,Gomphidae,Aphylla angustifolia,256.863,305.457,38.015,36.153,38.121,36.491,8.213,10.287,8.869,10.943,0.614103276,0.25812065,0.020577147,-0.104172365,TRUE
20519,Anisoptera,Gomphidae,Aphylla angustifolia,248.519,298.788,36.999,35.518,37.084,35.729,8.065,10.224,8.721,10.774,0.626141553,0.345379147,0.017422028,-0.100968023,TRUE
48123,Anisoptera,Gomphidae,Aphylla angustifolia,269.722,332.4,39.031,36.724,39.137,36.894,8.467,10.859,8.911,11.494,0.604651163,0.251290878,0.023091698,-0.107344649,TRUE
24102,Anisoptera,Gomphidae,Aphylla angustifolia,239.69,285.045,37.719,35.37,37.825,35.772,7.641,9.758,8.192,10.351,0.603245663,0.312426036,0.02445032,-0.088866144,TRUE
28119,Anisoptera,Gomphidae,Aphylla angustifolia,243.84,288.124,37.296,34.989,37.402,35.073,7.811,9.97,8.403,10.689,0.636672326,0.277006639,0.024761505,-0.107538313,TRUE
25918,Anisoptera,Gomphidae,Aphylla angustifolia,252.307,296.851,37.169,34.904,37.317,35.285,8.17,10.224,8.805,10.647,0.612592172,0.290941812,0.02407282,-0.098380259,TRUE
24979,Anisoptera,Gomphidae,Aphylla angustifolia,264.263,313.725,38.185,36.788,38.439,37.063,8.255,10.308,8.89,10.943,0.593612335,0.319817247,0.020039751,-0.09407733,TRUE
27180,Anisoptera,Gomphidae,Aphylla angustifolia,279.966,332.46,39.561,36.936,40.111,37.465,8.488,10.753,9.165,12.065,0.618997362,0.281355932,0.034749432,-0.113350924,TRUE
MLM-000162,Anisoptera,Gomphidae,Aphylla producta,187.939,221.059,33.062,30.48,33.697,31.941,6.731,8.403,7.091,8.975,0.434045226,0.314115308,0.038151515,-0.051565709,FALSE
40000,Anisoptera,Gomphidae,Aphylla protracta,288.695,330.45,39.624,36.936,39.666,37.931,8.911,10.562,9.419,11.388,0.464781217,0.297991071,0.020779899,-0.062663085,TRUE
39993,Anisoptera,Gomphidae,Aphylla protracta,318.965,357.251,42.228,39.243,42.439,40.344,9.186,10.88,9.821,11.621,0.575561097,0.304826863,0.023556069,-0.053600134,TRUE
38285,Anisoptera,Gomphidae,Aphylla protracta,270.719,311.719,38.164,35.772,38.502,36.28,8.53,10.372,9.186,11.134,0.609675646,0.243290548,0.030667999,-0.062229607,TRUE
24195,Anisoptera,Gomphidae,Aphylla protracta,222.833,259.435,34.946,32.533,35.158,32.914,8.128,9.673,8.446,10.012,0.446718844,0.335048232,0.026298517,-0.090861667,TRUE
19187,Anisoptera,Gomphidae,Aphylla protracta,269.492,302.982,37.634,35.179,37.931,36.005,8.869,10.245,9.356,10.816,0.397879464,0.251028807,0.032668319,-0.09575626,TRUE
37292,Anisoptera,Gomphidae,Aphylla williamsoni,401.554,453.69,47.117,44.175,47.265,44.704,10.351,12.615,11.282,13.06,0.438871473,0.321496212,0.021513517,-0.077872056,TRUE
39080,Anisoptera,Gomphidae,Aphylla williamsoni,359.2,413.993,45.276,42.672,46.08,43.349,9.631,11.578,10.266,12.298,0.606338999,0.351074219,0.036208513,-0.07876608,TRUE
40855,Anisoptera,Gomphidae,Aphylla williamsoni,391.866,439.508,46.715,43.984,47.371,44.852,10.181,12.002,10.816,12.742,0.614834674,0.29589429,0.023590818,-0.066021484,TRUE
41520,Anisoptera,Gomphidae,Aphylla williamsoni,388.23,428.861,46.8,44.006,47.054,44.704,9.948,11.875,10.626,12.848,0.61268556,0.354166667,0.014914229,-0.054458935,TRUE
41519,Anisoptera,Gomphidae,Aphylla williamsoni,370.33,422.215,45.487,42.926,45.805,44.027,9.673,11.663,10.372,12.34,0.564232902,0.312980769,0.009140792,-0.064181312,TRUE
MLM-000163,Anisoptera,Gomphidae,Aphylla williamsoni,355.023,404.659,45.403,42.46,46.27,43.752,9.504,11.303,9.885,11.853,0.600640439,0.331881955,0.03779305,-0.061404725,TRUE
25927,Anisoptera,Gomphidae,Aphylla williamsoni,316.19,353.736,42.376,39.518,42.799,39.836,9.123,10.689,9.779,11.155,0.573689416,0.282678002,0.020292554,-0.096719741,TRUE
28121,Anisoptera,Gomphidae,Aphylla williamsoni,344.117,405.413,44.556,41.656,45.149,42.841,9.44,11.663,10.118,12.234,0.438349742,0.306324111,0.038167399,-0.08730784,TRUE
48124,Anisoptera,Gomphidae,Aphylla williamsoni,338.684,380.628,43.561,40.577,43.942,41.444,9.398,11.24,10.097,11.896,0.562138728,0.368232891,0.02607318,-0.08066864,TRUE
25922,Anisoptera,Gomphidae,Aphylla williamsoni,344.743,391.276,44.408,41.254,44.937,42.122,9.504,11.324,10.16,12.002,0.587376354,0.283417085,0.032646295,-0.088388906,TRUE
28128,Anisoptera,Gomphidae,Aphylla williamsoni,309.804,342.989,41.466,39.18,41.614,39.984,9.102,10.562,9.821,11.218,0.599186165,0.346214929,0.010443968,-0.087253508,TRUE
25921,Anisoptera,Gomphidae,Aphylla williamsoni,368.52,420.927,46.165,43.371,46.228,44.154,9.631,12.256,10.308,12.764,0.616300366,0.243048897,0.016731633,-0.105815184,TRUE
MLM-000164,Anisoptera,Gomphidae,Aphylla williamsoni,325.784,384.911,42.672,40.259,43.244,41.466,9.356,11.367,9.906,11.79,0.618697993,0.312404288,0.032645575,-0.080435426,TRUE
WRK-WS-00042,Anisoptera,Gomphidae,Aphylla williamsoni,351.717,396.599,44.561,41.386,44.821,42.053,9.641,11.785,10.112,12.478,0.449114522,0.257833145,-0.000459143,-0.114982891,TRUE
39076,Anisoptera,Gomphidae,Arigomphus cornutus,212.325,259.673,33.867,32.766,35.052,33.232,7.832,9.567,8.276,10.054,0.645531401,0.3,0.062312133,-0.076119394,TRUE
40851,Anisoptera,Gomphidae,Arigomphus cornutus,244.07,285.038,35.772,33.973,36.195,34.481,8.509,10.541,9.186,11.134,0.612865497,0.337016575,0.027088983,-0.090162435,TRUE
41518,Anisoptera,Gomphidae,Arigomphus cornutus,221.474,268.884,35.158,33.719,35.751,34.311,8.001,9.652,8.615,10.16,0.587921847,0.32942628,0.045074302,-0.077305306,TRUE
MLM-000167,Anisoptera,Gomphidae,Arigomphus cornutus,231.622,267.662,36.089,34.036,37.063,35.306,8.043,9.44,8.911,10.012,0.565391205,0.35971223,0.063139855,-0.024730609,TRUE
MLM-000168,Anisoptera,Gomphidae,Arigomphus cornutus,226.739,261.111,36.068,33.676,36.576,34.967,7.895,9.165,8.467,10.033,0.663194444,0.28874092,0.046780858,-0.042752297,TRUE
22363,Anisoptera,Gomphidae,Arigomphus cornutus,223.893,265.823,35.158,33.126,35.645,33.951,7.938,9.652,8.848,10.456,0.583135392,0.302992519,0.029961973,-0.085480309,TRUE
22335,Anisoptera,Gomphidae,Arigomphus cornutus,196.134,247.866,33.909,32.11,34.205,32.893,7.218,9.716,7.811,10.245,0.600866337,0.264478765,0.042132271,-0.094511692,TRUE
22359,Anisoptera,Gomphidae,Arigomphus cornutus,209.506,255.029,34.184,32.576,34.269,33.232,7.472,9.504,8.001,10.181,0.620135886,0.273248408,0.026052222,-0.08860503,TRUE
22364,Anisoptera,Gomphidae,Arigomphus cornutus,213.295,250.72,34.248,31.687,34.692,32.512,7.514,9.758,8.213,10.393,0.604636974,0.270833333,0.027831812,-0.084244628,TRUE
MLM-000442,Anisoptera,Gomphidae,Arigomphus cornutus,212.299,255.569,35.581,33.422,36.11,34.544,7.176,9.292,7.853,10.224,0.590269637,0.265931373,0.031525586,-0.071458297,TRUE
39079,Anisoptera,Gomphidae,Arigomphus furcifer,198.84,226.78,33.211,30.29,33.316,31.094,7.641,9.123,8.361,9.716,0.614993647,0.337644656,0.049795312,-0.052156789,TRUE
MLM-000448,Anisoptera,Gomphidae,Arigomphus furcifer,180.749,216.742,32.533,29.93,33.084,30.713,6.964,8.932,7.366,10.012,0.666666667,0.322536182,0.052986899,-0.030989098,TRUE
22336,Anisoptera,Gomphidae,Arigomphus furcifer,155.64,200.131,28.639,28.342,29.422,28.702,6.689,8.594,7.091,9.144,0.630215827,0.258849558,0.045320755,-0.09970034,TRUE
29492,Anisoptera,Gomphidae,Arigomphus furcifer,179.344,208.999,30.903,28.808,31.157,29.104,7.303,8.784,7.789,9.208,0.699728261,0.287272727,0.022993222,-0.104583403,TRUE
30170,Anisoptera,Gomphidae,Arigomphus furcifer,185.37,225.716,31.665,29.76,31.983,30.459,7.218,9.462,7.832,9.885,0.657842488,0.229325921,0.028424335,-0.097759263,TRUE
39065,Anisoptera,Gomphidae,Arigomphus furcifer,182.609,222.195,31.517,29.655,31.708,30.057,7.811,9.377,8.319,9.716,0.644192256,0.173943662,0.03292836,-0.121147885,TRUE
30666,Anisoptera,Gomphidae,Arigomphus furcifer,152.076,184.008,28.85,27.517,29.147,27.94,6.392,8.234,6.943,8.551,0.639796659,0.214393939,0.037314084,-0.090578444,TRUE
25926,Anisoptera,Gomphidae,Arigomphus furcifer,160.369,200.244,29.21,28.258,29.972,28.639,6.668,8.657,7.176,9.165,0.65960452,0.198817443,0.045489758,-0.109627348,TRUE
MLM-000447,Anisoptera,Gomphidae,Arigomphus furcifer,168.113,199.732,30.649,28.66,31.263,29.422,6.858,8.53,7.324,8.954,0.657413676,0.231654676,0.052359639,-0.068158595,TRUE
MLM-000446,Anisoptera,Gomphidae,Arigomphus furcifer,153.576,186.176,28.3,27.157,29.549,27.919,6.816,8.192,7.176,8.975,0.658309456,0.343442002,0.074563068,-0.057363563,TRUE
MLM-000445,Anisoptera,Gomphidae,Arigomphus furcifer,171.611,213.432,32.152,29.633,32.639,30.819,6.519,8.954,6.9,9.292,0.645265889,0.246565934,0.048856944,-0.035725974,TRUE
MLM-000444,Anisoptera,Gomphidae,Arigomphus furcifer,163.582,196.029,30.247,27.877,30.84,28.766,6.773,8.382,7.218,9.144,0.634179822,0.309050773,0.058525459,-0.074718516,TRUE
MLM-000443,Anisoptera,Gomphidae,Arigomphus furcifer,167.331,188.045,29.93,26.945,30.247,27.474,6.922,8.657,7.535,9.017,0.652904129,0.276579353,0.051759725,-0.052122305,TRUE
37141,Anisoptera,Gomphidae,Arigomphus lentulus,236.565,287.283,36.026,34.29,36.153,35.687,8.551,10.139,9.038,10.647,0.62470726,0.336892052,0.06785182,-0.042477257,TRUE
22367,Anisoptera,Gomphidae,Arigomphus lentulus,206.65,244.975,33.634,31.517,33.846,32.089,7.472,9.377,8.192,10.499,0.573483427,0.312664908,0.020952847,-0.086870134,TRUE
22366,Anisoptera,Gomphidae,Arigomphus lentulus,172.975,208.697,30.776,29.168,31.03,29.972,6.943,8.509,7.514,9.038,0.627557981,0.301553672,0.035905274,-0.076345089,TRUE
48820,Anisoptera,Gomphidae,Arigomphus lentulus,180.856,211.913,31.39,29.528,31.56,29.824,7.027,8.7,7.832,9.229,0.616364856,0.310149042,0.028508612,-0.08995921,TRUE
20114,Anisoptera,Gomphidae,Arigomphus lentulus,184.245,211.983,31.411,29.676,31.665,30.099,7.154,8.742,7.768,9.081,0.609625668,0.230661041,0.035435158,-0.09351808,TRUE
22342,Anisoptera,Gomphidae,Arigomphus lentulus,162.841,201.907,30.649,28.893,30.861,29.168,6.583,8.509,7.133,9.059,0.626200274,0.324383164,0.053803353,-0.099487625,TRUE
31990,Anisoptera,Gomphidae,Arigomphus lentulus,189.422,226.153,32.978,31.03,33.211,31.877,7.006,9.017,7.853,9.631,0.61376673,0.352589641,0.029388733,-0.071484701,TRUE
31664,Anisoptera,Gomphidae,Arigomphus lentulus,195.682,240.03,34.1,32.025,34.417,32.808,7.133,9.398,7.789,9.716,0.618081181,0.305806452,0.043778503,-0.074119434,TRUE
31012,Anisoptera,Gomphidae,Arigomphus lentulus,173.719,221.9,32.11,30.395,32.83,30.776,6.795,8.932,7.493,9.546,0.491940683,0.275103164,0.066352563,-0.068779406,TRUE
41523,Anisoptera,Gomphidae,Arigomphus maxwelli,198.53,236.013,32.3,31.602,32.914,32.068,7.789,9.292,8.297,9.652,0.562057878,0.307590759,0.05064028,-0.034804926,TRUE
39085,Anisoptera,Gomphidae,Arigomphus maxwelli,157.301,177.9,29.252,27.58,29.506,28.596,6.816,7.832,7.006,8.276,0.742467719,0.340488527,0.046121556,-0.017583683,TRUE
33953,Anisoptera,Gomphidae,Arigomphus maxwelli,140.909,175.335,27.39,26.268,27.834,26.966,6.244,7.959,6.795,8.424,0.629657795,0.293563579,0.031734767,-0.080429663,TRUE
34233,Anisoptera,Gomphidae,Arigomphus maxwelli,149.841,181.077,28.829,26.966,29.358,27.369,6.456,8.043,6.964,8.488,0.623648162,0.261407579,0.056967568,-0.079881617,TRUE
25928,Anisoptera,Gomphidae,Arigomphus maxwelli,140.415,172.183,27.877,26.67,28.152,27.623,6.329,7.916,6.646,8.149,0.612030075,0.309578544,0.047505051,-0.041100558,TRUE
22403,Anisoptera,Gomphidae,Arigomphus maxwelli,150.602,182.753,29.02,27.601,29.358,28.575,6.392,7.916,6.816,8.192,0.613554434,0.278518519,0.048608373,-0.051375465,TRUE
29311,Anisoptera,Gomphidae,Arigomphus maxwelli,153.196,189.386,29.125,27.792,29.887,28.639,6.731,8.086,7.26,8.551,0.656515581,0.279379157,0.088304131,-0.033708767,TRUE
22404,Anisoptera,Gomphidae,Arigomphus maxwelli,154.821,186.047,29.147,27.369,29.443,27.982,6.646,8.086,7.112,8.446,0.608195543,0.291225416,0.044908251,-0.075906066,TRUE
48128,Anisoptera,Gomphidae,Arigomphus maxwelli,153.357,185.63,28.977,27.623,29.358,28.342,6.519,8.319,7.006,8.7,0.633020908,0.273338312,0.055633825,-0.065963889,TRUE
48129,Anisoptera,Gomphidae,Arigomphus maxwelli,154.699,184.083,28.871,27.474,29.062,28.258,6.689,7.98,7.133,8.34,0.616168973,0.277902622,0.060799741,-0.050418263,TRUE
22382,Anisoptera,Gomphidae,Arigomphus maxwelli,173.27,209.6,30.649,29.485,30.798,30.332,6.9,8.636,7.366,8.996,0.606872852,0.305652477,0.035215644,-0.053494332,TRUE
39089,Anisoptera,Gomphidae,Arigomphus pallidus,266.248,313.049,38.82,36.936,39.285,37.423,8.53,10.329,9.229,10.964,0.591056035,0.327488688,0.042494654,-0.078207148,TRUE
39091,Anisoptera,Gomphidae,Arigomphus pallidus,193.02,225.996,32.279,31.242,32.766,31.75,7.26,8.932,8.022,9.567,0.59496124,0.337333333,0.027644698,-0.070703148,TRUE
39100,Anisoptera,Gomphidae,Arigomphus pallidus,238.552,283.903,36.237,34.269,36.576,34.819,8.17,9.8,8.89,10.541,0.597800926,0.340425532,0.047653172,-0.069024719,TRUE
41521,Anisoptera,Gomphidae,Arigomphus pallidus,259.979,309.725,38.735,36.555,39.074,37.444,8.446,10.245,8.911,10.837,0.633261105,0.30130017,0.044212728,-0.052787168,TRUE
28147,Anisoptera,Gomphidae,Arigomphus pallidus,206.043,242.819,34.163,32.004,34.502,32.47,7.451,9.292,8.065,9.843,0.431901841,0.289439374,0.04319434,-0.093349111,TRUE
28152,Anisoptera,Gomphidae,Arigomphus pallidus,210.801,257.683,33.93,33.549,34.608,33.93,7.578,9.504,8.255,10.075,0.615902141,0.358078603,0.024442737,-0.090777747,TRUE
22380,Anisoptera,Gomphidae,Arigomphus pallidus,217.054,247.204,34.798,33.041,34.946,33.613,7.641,9.356,8.382,9.948,0.568746214,0.289672544,0.006590764,-0.06701461,TRUE
25949,Anisoptera,Gomphidae,Arigomphus pallidus,221.854,250.992,34.713,31.602,34.819,32.681,7.959,9.589,8.573,9.97,0.440729483,0.299870466,0.011419647,-0.104336423,TRUE
29990,Anisoptera,Gomphidae,Arigomphus pallidus,218.154,247.828,34.057,32.406,34.502,32.703,7.895,9.504,8.424,9.927,0.646625767,0.266019418,0.02744756,-0.069827622,TRUE
MLM-000453,Anisoptera,Gomphidae,Arigomphus pallidus,200.602,231.97,34.544,32.152,35.179,33.295,7.26,8.678,7.811,9.821,0.608303249,0.321042594,0.049490459,-0.043350265,TRUE
MLM-000452,Anisoptera,Gomphidae,Arigomphus pallidus,233.511,281.061,36.132,34.078,37.021,35.264,7.938,10.224,8.446,10.668,0.423098914,0.289315726,0.039142659,-0.078164169,TRUE
MLM-000451,Anisoptera,Gomphidae,Arigomphus pallidus,233.056,259.388,36.703,33.824,36.999,34.883,7.811,9.186,8.594,10.774,0.6201373,0.314927185,0.030590798,-0.057799142,TRUE
MLM-000450,Anisoptera,Gomphidae,Arigomphus pallidus,232.026,246.31,36.597,32.427,37.19,33.782,7.832,8.742,8.403,9.61,0.5071144,0.293859649,0.038195076,-0.046102234,TRUE
MLM-000449,Anisoptera,Gomphidae,Arigomphus pallidus,215.025,240.295,35.031,32.914,35.37,34.057,7.557,8.805,8.065,9.165,0.596648713,0.37849596,0.039097831,-0.025145372,TRUE
37348,Anisoptera,Gomphidae,Arigomphus submedianus,225.177,275.811,34.248,33.422,34.523,33.719,8.128,10.329,8.7,10.837,0.591048437,0.359070935,0.036387952,-0.08072466,TRUE
39790,Anisoptera,Gomphidae,Arigomphus submedianus,223.578,283.777,35.433,33.803,35.729,33.888,8.192,10.202,8.657,10.88,0.622630332,0.272954404,0.079118443,-0.092868283,TRUE
39092,Anisoptera,Gomphidae,Arigomphus submedianus,215.422,255.9,33.211,32.385,33.592,32.427,8.065,9.694,8.509,10.224,0.643982357,0.294386423,0.038302496,-0.076997148,TRUE
48927,Anisoptera,Gomphidae,Arigomphus submedianus,207.082,243.2,34.354,32.597,34.756,33.168,7.535,9.102,7.789,9.546,0.628501827,0.340778558,0.059877224,-0.017567453,TRUE
38287,Anisoptera,Gomphidae,Arigomphus submedianus,220.111,264.645,34.84,33.062,35.137,33.634,7.895,9.843,8.424,10.456,0.61686747,0.306482064,0.051542662,-0.062142323,TRUE
48928,Anisoptera,Gomphidae,Arigomphus submedianus,224.296,264.329,34.121,33.232,34.396,33.634,8.403,9.631,9.165,10.351,0.504615385,0.290119572,0.05751025,-0.064942323,TRUE
28140,Anisoptera,Gomphidae,Arigomphus submedianus,184.723,223.918,31.835,30.522,32.279,31.073,7.07,8.89,7.789,9.356,0.603934426,0.296321526,0.041519763,-0.090004257,TRUE
26694,Anisoptera,Gomphidae,Arigomphus submedianus,196.482,233.144,33.274,30.84,33.359,31.136,7.472,9.44,8.149,9.716,0.477791878,0.25492862,0.020625377,-0.100512157,TRUE
22411,Anisoptera,Gomphidae,Arigomphus submedianus,170.126,208.694,29.697,29.104,30.501,29.316,6.795,8.763,7.387,9.313,0.581540597,0.255595668,0.039744181,-0.093678318,TRUE
24009,Anisoptera,Gomphidae,Arigomphus submedianus,169.192,201.984,29.274,28.998,29.866,29.676,7.303,8.297,7.916,8.827,0.60453579,0.246077033,0.048003637,-0.063466234,TRUE
22378,Anisoptera,Gomphidae,Arigomphus submedianus,195.593,233.356,32.152,30.395,32.258,30.649,7.366,9.44,8.043,10.181,0.609580053,0.272099448,0.023196162,-0.109229063,TRUE
23036,Anisoptera,Gomphidae,Arigomphus submedianus,185.793,224.834,32.004,29.951,32.237,30.205,7.218,9.123,7.662,9.589,0.656598818,0.240364401,0.032690189,-0.133887814,TRUE
